DEPTH_MD,GROUP,FORMATION,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,DTS,ROPA
2329.808,ROGALAND GP.,Balder Fm.,0.9530562758,0.969874382,2.3876883984,56.051517487,0.3322224021,6.6478595734,108.23199463,218.01931763,47.034835815
2329.96,ROGALAND GP.,Balder Fm.,0.9512004256,0.9251013994,2.3915934563,67.191192627,0.3152403533,6.7325553894,107.43400574,210.46032715,32.869373322
2330.112,ROGALAND GP.,Balder Fm.,0.9166257977,0.8873382211,2.4019885063,70.262580872,0.3103570044,7.0961256027,105.56336212,201.78312683,32.33896637
2330.264,ROGALAND GP.,Balder Fm.,0.9721723199,0.9671013951,2.412686348,75.026618958,0.3194713593,7.2071661949,100.35095978,197.8772583,36.678222656
2330.416,ROGALAND GP.,Balder Fm.,1.1050612926,1.1058818102,2.4373209476,72.987998962,0.3128739297,7.1090188026,95.140357971,193.17474365,41.017478943
2330.568,ROGALAND GP.,Balder Fm.,1.2441455126,1.256108284,2.4825389385,68.103630066,0.308873117,7.4883723259,91.039558411,188.14471436,45.356735229
2330.72,ROGALAND GP.,Balder Fm.,1.2735067606,1.4567136765,2.4629771709,62.452312469,0.3235663176,7.3732070923,90.398452759,185.57356262,49.695995331
2330.872,ROGALAND GP.,Balder Fm.,1.0207144022,1.549394846,2.4128420353,57.8099823,0.3306231499,6.7350749969,91.056655884,185.35409546,54.035251617
2331.024,ROGALAND GP.,Balder Fm.,1.534419775,1.2477929592,2.3747014999,59.464019775,0.3239224553,6.5607643127,93.622337341,189.36869812,58.399986267
2331.176,ROGALAND GP.,Balder Fm.,1.2390873432,1.1265021563,2.3632638454,60.340496063,0.331910193,6.7044448853,101.15924072,197.89897156,62.900611877
2331.328,ROGALAND GP.,Balder Fm.,1.0028589964,1.166066885,2.3651344776,62.947910309,0.346380204,7.0838608742,107.44489288,206.03277588,67.401237488
2331.48,ROGALAND GP.,Balder Fm.,0.8968656659,0.8566712141,2.3533110619,65.180557251,0.3646030724,7.2860813141,108.49250031,209.91960144,71.901863098
2331.632,ROGALAND GP.,Balder Fm.,0.8919958472,0.8769060373,2.3244898319,57.42023468,0.3534612954,6.8616690636,107.87139893,211.07493591,76.402488708
2331.784,ROGALAND GP.,Balder Fm.,0.9059635997,0.9033102393,2.287725687,56.128196716,0.3227218091,6.3456172943,105.66428375,208.96240234,80.903114319
2331.936,ROGALAND GP.,Balder Fm.,0.8479501605,0.8741462827,2.2793974876,57.76505661,0.3176422119,6.3332896233,104.82112885,207.59539795,85.403739929
2332.088,ROGALAND GP.,Balder Fm.,0.8439022899,0.8452600241,2.3310616016,52.484344482,0.3099286258,6.4544677734,104.3105011,206.69229126,88.34412384
2332.24,ROGALAND GP.,Balder Fm.,0.9674032927,1.0378706455,2.3745236397,48.925071716,0.3057711422,6.4832825661,104.13853455,205.76197815,90.149787903
2332.392,ROGALAND GP.,Balder Fm.,1.1001919508,1.3388684988,2.3679249287,47.975986481,0.3261935413,6.5460000038,104.74425507,204.49411011,91.955444336
2332.544,ROGALAND GP.,Balder Fm.,1.2349864244,1.442286849,2.3689656258,47.121929169,0.3938821852,6.4558749199,104.52676392,210.86485291,93.761100769
2332.696,ROGALAND GP.,Balder Fm.,1.4354547262,1.6921223402,2.3635187149,43.973846436,0.3723622262,6.2594947815,105.04450226,216.55661011,95.566757202
2332.848,ROGALAND GP.,Balder Fm.,1.5766772032,1.9735888243,2.3273768425,41.859783173,0.3326227963,5.8907566071,106.09640503,222.53439331,97.372421265
2333.0,ROGALAND GP.,Balder Fm.,0.9781107306,1.4920220375,2.2920584679,43.817531586,0.3139548302,5.6379613876,107.83599091,228.07731628,99.178077698
2333.152,ROGALAND GP.,Balder Fm.,0.8247166276,0.8910468817,2.310482502,49.814048767,0.333319366,5.8920588493,109.89662933,229.11605835,98.2240448
2333.304,ROGALAND GP.,Balder Fm.,0.7152840495,0.7428614497,2.3413023949,53.745803833,0.3478920162,6.3436789513,112.68006134,228.918396,97.270004272
2333.456,ROGALAND GP.,Balder Fm.,0.7428326607,0.7343611121,2.3511209488,59.799800873,0.3596529067,6.5569519997,114.98029327,228.27876282,96.315971375
2333.608,ROGALAND GP.,Balder Fm.,0.7745288014,0.7486141324,2.3634190559,61.635791779,0.3466790318,6.4936041832,115.41670227,228.36439514,95.361938477
2333.76,ROGALAND GP.,Balder Fm.,0.8266790509,0.7741644979,2.3819694519,60.141437531,0.3404347003,7.1193003654,114.69895935,227.2517395,94.407897949
2333.912,ROGALAND GP.,Balder Fm.,0.9069586992,0.8556056023,2.3686258793,54.459724426,0.3333613276,7.0611114502,112.14949799,222.3817749,93.453865051
2334.064,ROGALAND GP.,Balder Fm.,1.0313833952,1.0612417459,2.3677856922,52.152324677,0.3266940415,7.0007948875,108.38040924,217.57389832,94.062194824
2334.216,ROGALAND GP.,Balder Fm.,1.1089282036,1.0654361248,2.3725690842,51.832901001,0.3263308108,6.994474411,105.26591492,213.17218018,96.818778992
2334.368,ROGALAND GP.,Balder Fm.,1.0606043339,0.9893695116,2.3768570423,43.731121063,0.3216469586,6.7671599388,102.7080307,208.78044128,99.575370789
2334.52,ROGALAND GP.,Balder Fm.,1.0140471458,0.9171845913,2.3746211529,44.772846222,0.3168470263,6.792734623,101.93751526,205.93765259,102.33195496
2334.672,ROGALAND GP.,Balder Fm.,1.0120867491,0.9351807237,2.3786976337,48.185600281,0.3080300987,6.7645535469,100.95131683,202.14875793,105.08853912
2334.824,ROGALAND GP.,Balder Fm.,1.0715463161,1.1283630133,2.3810946941,49.322841644,0.2938526273,6.6331100464,100.255867,202.15556335,107.84513092
2334.976,ROGALAND GP.,Balder Fm.,1.2671195269,1.3900139332,2.3914041519,45.207389832,0.2699739039,6.7318744659,99.085189819,200.49830627,110.60171509
2335.128,ROGALAND GP.,Balder Fm.,1.4550428391,1.4515632391,2.3957076073,41.602626801,0.2617884278,6.8058419228,98.071342468,197.87760925,109.6736908
2335.28,ROGALAND GP.,Balder Fm.,1.5147718191,1.4855968952,2.3948168755,40.636112213,0.2858231068,6.647872448,98.716384888,198.47261047,108.05480957
2335.432,ROGALAND GP.,Balder Fm.,1.6660337448,1.7838343382,2.4258069992,44.877471924,0.3240963817,6.5968093872,98.202651978,194.95161438,106.43592834
2335.584,ROGALAND GP.,Balder Fm.,1.4159501791,1.6156328917,2.4369060993,44.76537323,0.3237366974,6.2350511551,98.888496399,193.37982178,104.81703949
2335.736,ROGALAND GP.,Balder Fm.,1.0509654284,1.2112276554,2.4413628578,51.878585815,0.3161905408,6.2240915298,101.05225372,194.16732788,103.19815826
2335.888,ROGALAND GP.,Balder Fm.,1.051776886,0.9839608669,2.3969893456,50.597980499,0.3151371181,6.1093597412,101.29727936,192.61560059,101.57927704
2336.04,ROGALAND GP.,Balder Fm.,1.1176071167,1.0848106146,2.3925085068,50.984214783,0.2879039943,6.2843704224,102.48826599,189.97431946,99.093955994
2336.192,ROGALAND GP.,Balder Fm.,1.1101098061,1.0925947428,2.3692588806,47.857582092,0.2733961642,5.9569740295,103.79553986,187.54541016,94.182601929
2336.344,ROGALAND GP.,Balder Fm.,1.1047116518,1.0784226656,2.3461241722,52.796188354,0.3025453687,5.6605443954,104.66255188,186.69093323,89.271247864
2336.496,ROGALAND GP.,Balder Fm.,1.0303097963,1.018872261,2.3330287933,52.444850922,0.291000247,5.767168045,104.33818054,188.07997131,84.359901428
2336.648,ROGALAND GP.,Balder Fm.,1.0364844799,1.0389972925,2.3241651058,50.032688141,0.3121228814,5.8765459061,102.86645508,188.48252869,79.448547363
2336.8,ROGALAND GP.,Balder Fm.,1.0597070456,1.0685014725,2.3344364166,50.361316681,0.3132747114,6.1461453438,104.78666687,188.39633179,74.537193298
2336.952,ROGALAND GP.,Balder Fm.,1.0665413141,1.0395663977,2.3579006195,52.354534149,0.2974160314,6.4595470428,105.11273193,189.83358765,69.625846863
2337.104,ROGALAND GP.,Balder Fm.,1.0024782419,0.9396497011,2.348263979,51.9752388,0.2895044684,5.9072322845,104.88452148,190.39826965,68.769554138
2337.256,ROGALAND GP.,Balder Fm.,0.9501286745,0.9334234595,2.3437168598,47.693222046,0.3148289621,5.8229923248,104.22959137,190.4402771,69.784828186
2337.408,ROGALAND GP.,Balder Fm.,0.955501616,0.9378787279,2.3292956352,49.508594513,0.3024096787,5.8030028343,103.82833862,189.34638977,70.800109863
2337.56,ROGALAND GP.,Balder Fm.,1.0707532167,1.0465524197,2.3281555176,51.541080475,0.2765023112,5.9562001228,103.3874054,187.2559967,71.815383911
2337.712,ROGALAND GP.,Balder Fm.,1.1142847538,1.0894863605,2.3735797405,49.392887115,0.2783949971,5.8991503716,101.99356842,187.60896301,72.830657959
2337.864,ROGALAND GP.,Balder Fm.,1.0356874466,1.0119819641,2.3643460274,45.017803192,0.290838778,6.5130596161,100.76287842,190.62757874,73.845932007
2338.016,ROGALAND GP.,Balder Fm.,1.0926864147,1.0526045561,2.3559601307,55.253990173,0.3010270298,6.2682685852,99.463859558,192.51048279,74.600341797
2338.168,ROGALAND GP.,Balder Fm.,1.0982511044,1.0925235748,2.3147904873,60.281837463,0.3144729435,5.7800588608,99.014160156,194.04190063,73.13735199
2338.32,ROGALAND GP.,Balder Fm.,1.0897152424,1.0735596418,2.322491169,61.321475983,0.3101595938,5.4081764221,101.44757843,195.76106262,71.674354553
2338.472,ROGALAND GP.,Balder Fm.,1.0896984339,1.0583360195,2.3369731903,72.701347351,0.302125752,6.0280046463,103.89308929,195.02651978,70.211364746
2338.624,ROGALAND GP.,Balder Fm.,1.0690734386,1.0580017567,2.3350391388,84.43914032,0.2850076258,6.3849067688,105.19358063,194.66249084,68.74836731
2338.776,ROGALAND GP.,Balder Fm.,1.066642046,1.0704455376,2.3459756374,89.19934082,0.2887178361,6.2791085243,106.4048233,195.39682007,67.285377502
2338.928,ROGALAND GP.,Balder Fm.,1.1192139387,1.0850492716,2.3462975025,83.335014343,0.2984637916,6.1843342781,106.06473541,198.92227173,65.822380066
2339.08,ROGALAND GP.,Balder Fm.,1.285274744,1.3351914883,2.3517537117,78.987251282,0.3190533817,6.1573667526,105.81518555,200.58106995,65.678611755
2339.232,ROGALAND GP.,Balder Fm.,1.8782889843,1.9998605251,2.3608386517,69.250900269,0.1743473411,6.0748338699,100.08467865,185.33299255,66.722145081
2339.384,ROGALAND GP.,Balder Fm.,2.8477730751,3.2044978142,2.4029750824,44.554515839,0.1242505312,6.6733570099,95.464317322,175.01292419,67.765678406
2339.536,ROGALAND GP.,Balder Fm.,3.3435475826,3.4826085567,2.5047793388,31.476434708,0.1428184956,6.8780593872,84.272254944,148.31761169,68.809211731
2339.688,ROGALAND GP.,Balder Fm.,3.7018449306,3.4591083527,2.5727396011,30.784605026,0.1672929376,7.2864694595,73.236114502,142.76014709,69.852745056
2339.84,ROGALAND GP.,Balder Fm.,3.6002571583,2.8559536934,2.5911519527,34.637073517,0.2492090613,7.469045639,71.59866333,140.79615784,70.896270752
2339.992,ROGALAND GP.,Balder Fm.,2.4342246056,2.0143957138,2.5631346703,49.302082062,0.2810693979,7.3002977371,74.194984436,146.06712341,71.939804077
2340.144,ROGALAND GP.,Balder Fm.,1.0972025394,1.1034754515,2.3889739513,70.534263611,0.3020028174,6.2548656464,80.167297363,160.95568848,65.142929077
2340.296,ROGALAND GP.,Balder Fm.,0.8146283031,0.8024743795,2.2884054184,77.969017029,0.2934686244,5.6599946022,96.125259399,195.81536865,57.910476685
2340.448,ROGALAND GP.,Balder Fm.,0.8378070593,0.831314683,2.2973897457,70.787399292,0.2966112494,6.5806560516,103.72285461,210.73153687,50.678020477
2340.6,ROGALAND GP.,Balder Fm.,0.9062498212,0.914560616,2.2943077087,67.837287903,0.2548002005,6.6125869751,105.32155609,208.89347839,43.445568085
2340.752,ROGALAND GP.,Balder Fm.,1.1251688004,1.0186895132,2.2872900963,56.558364868,0.246068418,5.8881039619,104.07284546,202.75631714,36.213111877
2340.904,ROGALAND GP.,Balder Fm.,1.4172900915,1.4710279703,2.3099803925,44.932178497,0.232982263,6.1320633888,102.1051712,196.50221252,28.980659485
2341.056,ROGALAND GP.,Balder Fm.,1.4735916853,1.324842453,2.3941879272,41.899986267,0.2480810136,6.5402994156,101.38314056,193.9269104,25.464693069
2341.208,ROGALAND GP.,Balder Fm.,1.4679441452,1.0003108978,2.4375603199,41.472064972,0.2970973849,6.5900435448,100.99675751,193.63496399,28.319849014
2341.36,ROGALAND GP.,Balder Fm.,1.1716922522,0.8107848167,2.4020376205,52.752407074,0.3213418424,6.5841317177,101.71660614,201.66311646,31.175004959
2341.512,ROGALAND GP.,Balder Fm.,1.1138825417,0.6496436596,2.3682398796,55.716136932,0.3260652721,6.4279031754,103.33116913,208.12934875,34.030158997
2341.664,ROGALAND GP.,Balder Fm.,0.8666370511,0.6377850175,2.356801033,66.323318481,0.331410557,6.5447206497,107.83222961,217.86120605,36.885314941
2341.816,ROGALAND GP.,Balder Fm.,0.698133111,0.6226855516,2.3504462242,62.98589325,0.3343951106,6.6744828224,109.35514069,219.92597961,39.740470886
2341.968,ROGALAND GP.,Balder Fm.,0.6796430945,0.6677282453,2.3374259472,63.312889099,0.3305318952,6.5755357742,110.24356842,220.1672821,42.595626831
2342.12,ROGALAND GP.,Balder Fm.,0.6741195321,0.6727912426,2.317861557,67.959472656,0.326510787,6.3870463371,109.95624542,219.13092041,48.665328979
2342.272,ROGALAND GP.,Balder Fm.,0.6883972883,0.646720469,2.3063793182,62.234909058,0.3249140084,6.3159384727,107.9339447,215.98150635,55.592247009
2342.424,ROGALAND GP.,Balder Fm.,0.6964797974,0.73986727,2.3197009563,58.661151886,0.3152715862,6.3137483597,105.66267395,213.33163452,62.519165039
2342.576,ROGALAND GP.,Balder Fm.,0.7865743637,0.7863455415,2.3287684917,57.647716522,0.3115667999,6.111228466,104.66107178,213.04866028,69.446083069
2342.728,ROGALAND GP.,Balder Fm.,0.8615525961,0.8641107082,2.3533859253,65.315185547,0.299356997,6.4544825554,104.56544495,211.01187134,76.372993469
2342.88,ROGALAND GP.,Balder Fm.,0.9015040398,0.834164083,2.3620557785,63.235923767,0.2921166122,6.6123261452,105.09703827,208.73918152,83.299911499
2343.032,ROGALAND GP.,Balder Fm.,0.8878753781,0.8221594095,2.3544592857,60.440971375,0.2838026881,6.4288377762,106.24186707,206.61740112,88.61668396
2343.184,ROGALAND GP.,Balder Fm.,0.9021788836,0.8679106832,2.3432118893,67.574325562,0.2840839922,5.8529438972,106.49157715,205.3057251,87.895423889
2343.336,ROGALAND GP.,Balder Fm.,0.9296700954,0.888938725,2.3260612488,89.738571167,0.2878943086,5.4289536476,106.61386871,204.81941223,87.174156189
2343.488,ROGALAND GP.,Balder Fm.,0.9342947006,0.8925844431,2.3251974583,101.70320129,0.2914407551,5.2446188927,106.86071777,205.4143219,86.452888489
2343.64,ROGALAND GP.,Balder Fm.,0.9220603704,0.8949478269,2.3292376995,101.11875916,0.2900101244,5.1757521629,107.99123383,206.90657043,85.731628418
2343.792,ROGALAND GP.,Balder Fm.,0.9164936543,0.8868981004,2.338537693,109.1362381,0.279355675,5.324429512,108.63471985,209.16485596,85.010360718
2343.944,ROGALAND GP.,Balder Fm.,0.8987258077,0.866399765,2.3373739719,109.74609375,0.2750725448,5.4525413513,109.3727417,210.48286438,84.289100647
2344.096,ROGALAND GP.,Balder Fm.,0.8714649081,0.8195028305,2.3210241795,109.43403625,0.2916639745,5.2037730217,110.51228333,211.4599762,81.03150177
2344.248,ROGALAND GP.,Balder Fm.,0.835308373,0.7914338708,2.3123664856,112.14650726,0.2960996926,5.0018119812,113.28784943,210.1227417,76.294380188
2344.4,ROGALAND GP.,Balder Fm.,0.8698984981,0.8088754416,2.3087656498,112.68582916,0.3028389812,4.8215889931,113.91931915,209.68885803,71.557258606
2344.552,ROGALAND GP.,Balder Fm.,0.8611992598,0.8535662293,2.3141186237,111.31156158,0.3063393831,4.6928658485,111.69191742,210.11955261,66.820137024
2344.704,ROGALAND GP.,Balder Fm.,0.8120884299,0.8450838923,2.3177959919,109.49643707,0.3038041294,4.7775111198,109.87122345,212.78857422,62.083015442
2344.856,ROGALAND GP.,Balder Fm.,1.0419723988,0.7389333248,2.3382992744,116.5218811,0.3036621511,5.1525559425,109.43077087,220.43478394,57.34589386
2345.008,ROGALAND GP.,Sele Fm.,1.1394524574,1.0546050072,2.3560144901,117.90861511,0.3078828156,5.4592204094,110.47459412,226.15406799,52.919803619
2345.16,ROGALAND GP.,Sele Fm.,0.7266457677,0.9535556436,2.3560271263,104.07429504,0.3047625721,5.5082678795,113.63005066,234.20689392,54.092315674
2345.312,ROGALAND GP.,Sele Fm.,0.582824111,0.6375508308,2.3384485245,100.77799225,0.3087946177,5.1903071404,114.99465942,242.85420227,55.264823914
2345.464,ROGALAND GP.,Sele Fm.,0.5777514577,0.5834356546,2.3255269527,87.326751709,0.3021622002,5.3532385826,115.63030243,249.71118164,56.437335968
2345.616,ROGALAND GP.,Sele Fm.,0.593877852,0.5961170197,2.3210594654,88.196891785,0.305562228,5.6300020218,117.26636505,250.29719543,57.609844208
2345.768,ROGALAND GP.,Sele Fm.,0.581533134,0.5839765668,2.3195698261,100.23444366,0.310249269,5.4456353188,117.26765442,245.08926392,58.782356262
2345.92,ROGALAND GP.,Sele Fm.,0.5691671371,0.5559971929,2.3283052444,106.76664734,0.3107287288,5.370452404,116.65969086,237.14047241,59.954864502
2346.072,ROGALAND GP.,Sele Fm.,0.6296730638,0.607126236,2.3422687054,91.749305725,0.314201504,5.4000825882,116.57391357,234.02075195,61.510303497
2346.224,ROGALAND GP.,Sele Fm.,0.6210808158,0.6042690873,2.3580064774,83.285728455,0.3193071485,5.6142215729,116.87162018,234.42671204,63.491214752
2346.376,ROGALAND GP.,Sele Fm.,0.5877687931,0.5901444554,2.357601881,80.614982605,0.3111969531,5.5829782486,117.28993225,235.50817871,65.472129822
2346.528,ROGALAND GP.,Sele Fm.,0.5778334737,0.567619741,2.3499965668,87.649276733,0.3067247868,5.4645652771,118.69838715,239.46026611,67.453041077
2346.68,ROGALAND GP.,Sele Fm.,0.5730360746,0.5603577495,2.317325592,90.133491516,0.3131158352,5.2439060211,119.69828033,242.98912048,69.433952332
2346.832,ROGALAND GP.,Sele Fm.,0.5733917356,0.5640669465,2.3071327209,89.90901947,0.315407753,5.148935318,120.93308258,245.69821167,71.414863586
2346.984,ROGALAND GP.,Sele Fm.,0.5997231603,0.5839900374,2.3058812618,97.08290863,0.2980170846,5.0815682411,120.74498749,246.63781738,73.395774841
2347.136,ROGALAND GP.,Sele Fm.,0.6319383383,0.6157568693,2.3077204227,105.97771454,0.3084614277,5.2145767212,119.98249054,245.61300659,80.439163208
2347.288,ROGALAND GP.,Sele Fm.,0.6477096081,0.6283785701,2.3104317188,109.32971954,0.3181119859,5.2580761909,119.31179047,245.06173706,88.078132629
2347.44,ROGALAND GP.,Sele Fm.,0.6565992832,0.6300487518,2.3183627129,108.87605286,0.3027504683,5.2417750359,118.64951324,241.44337463,95.717102051
2347.592,ROGALAND GP.,Sele Fm.,0.6625465751,0.6456410885,2.3049376011,94.39175415,0.304838568,5.2554101944,117.43837738,238.78781128,103.35607147
2347.744,ROGALAND GP.,Sele Fm.,0.6508042812,0.6538463831,2.3101263046,69.285896301,0.3081434369,5.2112174034,116.80458832,238.64468384,110.99504852
2347.896,ROGALAND GP.,Sele Fm.,0.6522107124,0.5948836803,2.3302335739,61.516750336,0.3109842241,5.1437397003,115.94986725,240.4125061,118.63401794
2348.048,ROGALAND GP.,Sele Fm.,0.6098101139,0.5973957777,2.4095473289,82.92868042,0.321010679,6.1579523087,115.19878387,241.68348694,122.36684418
2348.2,ROGALAND GP.,Sele Fm.,0.5859327912,0.588881731,2.4119775295,92.765144348,0.3225285709,6.8874163628,114.1792984,242.3780365,117.6363678
2348.352,ROGALAND GP.,Sele Fm.,0.5792821646,0.5722845793,2.3696575165,89.730163574,0.3228882849,6.908557415,113.63643646,240.26753235,112.90588379
2348.504,ROGALAND GP.,Sele Fm.,0.5948925614,0.5867909789,2.3463361263,81.578407288,0.3144791126,6.5317850113,113.71339417,237.0009613,108.17540741
2348.656,ROGALAND GP.,Sele Fm.,0.6288852692,0.6165534258,2.3396821022,87.062492371,0.3180029392,6.2197189331,114.54595184,235.1854248,103.4449234
2348.808,ROGALAND GP.,Sele Fm.,0.6538867354,0.635733068,2.3389000893,99.29675293,0.3255039454,6.0564594269,114.88610077,234.42152405,98.714447021
2348.96,ROGALAND GP.,Sele Fm.,0.6550677419,0.6311898232,2.3465299606,94.370986938,0.3217795789,6.0110850334,116.83626556,239.64533997,93.983970642
2349.112,ROGALAND GP.,Sele Fm.,0.6288318634,0.6030309796,2.3568093777,93.117637634,0.3163353801,6.0140051842,119.42493439,244.92790222,89.800338745
2349.264,ROGALAND GP.,Sele Fm.,0.5947875977,0.5685480237,2.3461220264,97.804832458,0.3132235706,5.8731555939,120.49822235,253.39472961,85.812011719
2349.416,ROGALAND GP.,Sele Fm.,0.5688766837,0.5442463756,2.3341538906,88.610336304,0.3138926625,5.5658903122,120.93078613,256.72683716,81.823684692
2349.568,ROGALAND GP.,Sele Fm.,0.5531426072,0.5351241827,2.3301563263,89.948822021,0.3153887689,5.3883786201,120.50960541,254.08479309,77.835357666
2349.72,ROGALAND GP.,Sele Fm.,0.5573332906,0.5463860631,2.3336513042,95.711257935,0.3194932044,5.4198470116,120.2459259,251.65440369,73.84703064
2349.872,ROGALAND GP.,Sele Fm.,0.5670012236,0.5530884266,2.3294205666,90.765426636,0.3242824078,5.4628653526,120.84590912,252.20837402,69.858703613
2350.024,ROGALAND GP.,Sele Fm.,0.5691000223,0.5535285473,2.320142746,89.100952148,0.3271072209,5.4626660347,120.94075012,254.89408875,67.448272705
2350.176,ROGALAND GP.,Sele Fm.,0.5751231909,0.5552773476,2.3252749443,92.732513428,0.3383166194,5.5341219902,121.02388,255.99647522,73.453269958
2350.328,ROGALAND GP.,Sele Fm.,0.581009984,0.5660911202,2.3231680393,105.24008942,0.3442625701,5.7123761177,122.2101059,255.5788269,79.458274841
2350.48,ROGALAND GP.,Sele Fm.,0.5762919784,0.5657350421,2.3248763084,114.0920105,0.3451777399,6.1762943268,122.81156921,256.96282959,85.463272095
2350.632,ROGALAND GP.,Sele Fm.,0.5515015721,0.5423216224,2.3225996494,119.83311462,0.3452000022,6.1466450691,123.43724823,258.12982178,91.468276978
2350.784,ROGALAND GP.,Sele Fm.,0.5514359474,0.5405840278,2.3348946571,124.84712219,0.3293045759,6.1510510445,123.91176605,258.28204346,97.473274231
2350.936,ROGALAND GP.,Sele Fm.,0.5603209734,0.5481520295,2.3464131355,115.49304962,0.3262149096,6.3894720078,123.90364075,257.9861145,103.47827911
2351.088,ROGALAND GP.,Sele Fm.,0.5671538115,0.5689385533,2.3468596935,101.69050598,0.3294602931,6.4433112144,123.7297287,257.41983032,104.12877655
2351.24,ROGALAND GP.,Sele Fm.,0.6131696105,0.6094841361,2.3363616467,88.070671082,0.338021338,5.9437365532,122.88555908,256.77148438,100.88508606
2351.392,ROGALAND GP.,Sele Fm.,0.6246169806,0.6025445461,2.3314735889,88.547691345,0.3273867071,5.6964216232,122.27896118,254.91493225,97.641403198
2351.544,ROGALAND GP.,Sele Fm.,0.6028931141,0.5878995061,2.318310976,94.440361023,0.3223141134,5.3082671165,121.92417908,251.07487488,94.397712708
2351.696,ROGALAND GP.,Sele Fm.,0.6005098224,0.5815218687,2.3143000603,96.75743103,0.3305440843,5.1893377304,121.79781342,246.81109619,91.154029846
2351.848,ROGALAND GP.,Sele Fm.,0.6213495135,0.5970603228,2.3224415779,96.927337646,0.327193737,5.322863102,121.75786591,245.11039734,87.910339355
2352.0,ROGALAND GP.,Sele Fm.,0.6358924508,0.6136988997,2.3246490955,97.669692993,0.3215171695,5.402305603,121.78187561,247.00309753,84.666656494
2352.152,ROGALAND GP.,Sele Fm.,0.6272281408,0.5998185277,2.3177666664,106.86209106,0.3264348209,5.3296217918,121.82424164,249.31472778,90.534118652
2352.304,ROGALAND GP.,Sele Fm.,0.6131122708,0.5836122632,2.3182582855,113.22077179,0.3244743645,5.3487567902,121.86660767,252.54217529,96.401573181
2352.456,ROGALAND GP.,Sele Fm.,0.5977826118,0.5768297911,2.3235108852,114.62106323,0.3279310167,5.4094181061,121.90897369,255.76205444,102.26903534
2352.608,ROGALAND GP.,Sele Fm.,0.585993886,0.5733288527,2.3306314945,114.41553497,0.335750103,5.4716520309,122.06371307,259.44952393,108.1364975
2352.76,ROGALAND GP.,Sele Fm.,0.5726057291,0.5632808208,2.3252985477,108.26151276,0.3461604118,5.4962129593,122.90991974,267.65106201,114.00395203
2352.912,ROGALAND GP.,Sele Fm.,0.5578505993,0.5461111665,2.3207893372,92.724853516,0.3452787399,5.61550951,123.68056488,272.25814819,119.87141418
2353.064,ROGALAND GP.,Sele Fm.,0.5475263596,0.5317959785,2.3138728142,86.261520386,0.331885308,5.7141051292,124.29847717,271.37478638,123.0690155
2353.216,ROGALAND GP.,Sele Fm.,0.5579080582,0.5411080122,2.3379654884,86.255821228,0.3363371789,6.2422046661,124.30016327,268.85632324,122.59557343
2353.368,ROGALAND GP.,Sele Fm.,0.5663073659,0.5558315516,2.3389041424,93.251190186,0.3358927071,6.4202399254,123.83834076,264.79449463,122.12213135
2353.52,ROGALAND GP.,Sele Fm.,0.5527808666,0.5483744144,2.3432044983,98.242973328,0.332182467,6.3660087585,124.30178833,264.08932495,121.64868927
2353.672,ROGALAND GP.,Sele Fm.,0.524574399,0.5196972489,2.3276174068,95.625144958,0.3235026598,6.0297198296,125.32717896,265.15151978,121.17524719
2353.824,ROGALAND GP.,Sele Fm.,0.5151802897,0.5172092915,2.3165416718,91.836547852,0.3202840686,5.6400442123,126.59863281,265.97314453,120.70179749
2353.976,ROGALAND GP.,Sele Fm.,0.5403699279,0.5409216285,2.3130629063,95.599014282,0.3232133389,5.4044742584,127.20557404,265.87600708,120.22835541
2354.128,ROGALAND GP.,Sele Fm.,0.5694653988,0.5647665262,2.3217256069,97.102920532,0.3171879947,5.2637896538,125.57901764,263.30862427,117.84416962
2354.28,ROGALAND GP.,Sele Fm.,0.5911135077,0.5802474618,2.3261401653,99.854217529,0.3183546662,5.1441259384,123.11714172,259.92926025,115.10172272
2354.432,ROGALAND GP.,Sele Fm.,0.6089963913,0.5924381614,2.3271801472,100.7325592,0.315107286,5.0110707283,121.53652954,259.35266113,112.35927582
2354.584,ROGALAND GP.,Sele Fm.,0.6199374199,0.6051595211,2.323895216,96.112533569,0.2983978689,5.0160098076,120.8816452,260.83917236,109.61682892
2354.736,ROGALAND GP.,Sele Fm.,0.6394938231,0.6210993528,2.3218371868,90.722076416,0.2869537771,5.1777219772,120.2673645,263.72442627,106.87438202
2354.888,ROGALAND GP.,Sele Fm.,0.6507641673,0.6369910836,2.3218102455,91.009674072,0.2876430154,5.3671250343,120.48258209,263.00149536,104.13193512
2355.04,ROGALAND GP.,Sele Fm.,0.6360163093,0.6392252445,2.3272082806,93.239456177,0.2966529131,5.4958162308,120.50471497,262.88021851,100.71076965
2355.192,ROGALAND GP.,Sele Fm.,0.6288303733,0.6150163412,2.3560254574,94.018585205,0.3033417761,5.5618901253,120.60085297,257.99160767,95.389198303
2355.344,ROGALAND GP.,Sele Fm.,0.6739037633,0.6361470222,2.3858909607,83.070541382,0.2978716195,5.7057127953,120.24533844,254.49679565,90.067626953
2355.496,ROGALAND GP.,Sele Fm.,0.8550359607,0.8103768229,2.3759195805,79.331817627,0.2883821726,5.7969694138,118.62182617,247.75257874,84.746055603
2355.648,ROGALAND GP.,Sele Fm.,0.8965162635,0.8530982733,2.3591332436,80.10382843,0.3066164851,5.7258610725,117.88095856,242.41172791,79.424476624
